stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_day,market_segment_type,avg_price_per_room,booking_status,email,booking_id
0,4,178,2016,10,26,Online,90.9,0,Joseph_B@yandex.com,
2,3,9,2016,10,27,Online,140.0,0,Martinez.Kathryn@hotmail.com,
2,2,226,2016,10,29,Offline,70.0,0,StephenGreene@aol.com,
0,3,41,2016,11,2,Offline,75.0,0,AParrish16@mail.com,
0,1,6,2016,11,8,Corporate,94.0,0,Heather.C@comcast.net,
0,3,47,2016,11,10,Direct,130.33,0,NSmith@att.com,
1,2,56,2016,11,14,Offline,75.0,0,Alison_Odonnell88@zoho.com,
1,0,4,2016,11,20,Online,133.98,0,Leslie_Hartman@outlook.com,
2,2,54,2016,11,18,Online,74.8,0,Christopher.A17@att.com,
1,1,215,2016,11,21,Groups,75.0,0,Crystal.Kline@verizon.com,
1,2,215,2016,11,21,Groups,75.0,0,Rose.Richard77@verizon.com,
0,1,78,2016,11,23,Online,86.4,0,Griffin_Richard@yandex.com,
1,3,45,2016,11,24,Complementary,0.0,0,Patricia.E@att.com,
2,2,53,2016,11,25,Offline,72.0,0,Livingston.Alexis@mail.com,
2,3,7,2016,11,27,Online,89.59,0,Jonathan_Carter86@att.com,
2,3,52,2016,12,3,Online,120.7,0,Shane_K@yandex.com,
1,2,232,2016,12,5,Online,110.7,0,AnnaOwens91@hotmail.com,
2,3,35,2016,12,3,Online,88.4,0,David.Sanchez@yandex.com,
0,2,129,2016,12,8,Online,101.18,0,KKnight@att.com,
0,1,0,2016,12,10,Direct,103.5,0,Megan.Allison@outlook.com,
1,2,3,2016,12,19,Online,79.5,0,Clayton_M29@yahoo.com,
2,2,148,2016,12,23,Online,115.6,0,Bernard.Schmitt@mail.com,
0,1,41,2016,12,27,Offline,65.0,0,Barnett_Marissa@yandex.com,
0,2,18,2016,12,30,Online,157.0,0,Nicole.Holmes@att.com,
1,2,57,2016,12,30,Online,314.1,0,Travis_Hoffman@yahoo.com,
0,2,147,2015,7,21,Groups,75.0,1,Justin.C44@yandex.com,
2,1,221,2015,10,10,Offline,65.0,1,Gilbert_Jessica79@hotmail.com,
2,0,150,2015,8,2,Online,76.5,0,Sarah_Morales56@protonmail.com,
0,1,1,2015,9,30,Corporate,65.0,0,Ashley.Lopez@yahoo.com,
0,1,3,2015,8,20,Online,106.0,0,Kiara.C95@outlook.com,
1,1,5,2015,8,15,Online,153.0,0,Hill_Jessica@hotmail.com,
0,2,22,2015,8,26,Corporate,65.0,0,Sara_Fuller@hotmail.com,
1,0,1,2015,9,13,Online,114.0,0,DHernandez@hotmail.com,
2,0,0,2015,9,20,Corporate,65.0,0,Pruitt.Javier@outlook.com,
1,1,12,2015,9,26,Direct,200.0,0,Rachel_Brown64@verizon.com,
0,1,14,2015,10,15,Offline,100.0,1,JoshuaHall62@att.com,
0,1,12,2016,10,12,Corporate,67.0,0,SeanJones65@zoho.com,
0,3,19,2015,10,6,Online,117.0,0,Robertson_Sean@mail.com,
2,1,282,2015,10,10,Offline,76.67,0,Nicholas_Hendricks43@protonmail.com,
0,3,25,2015,10,20,Offline,75.0,0,Shirley_Henry@aol.com,
0,3,444,2016,12,1,Offline,75.0,1,AII@verizon.com,
0,2,16,2015,11,4,Corporate,95.0,1,Garcia.Daniel@hotmail.com,
2,5,25,2015,11,10,Offline,68.0,0,Elizabeth_Miller@zoho.com,
2,2,26,2015,12,13,Direct,69.0,1,SRios49@yandex.com,
0,3,146,2016,3,30,Offline,80.0,1,LCasey83@verizon.com,
0,3,146,2016,3,30,Offline,80.0,1,Romero_Jeffrey@hotmail.com,
2,3,21,2015,12,31,Offline,132.4,1,Joshua_Collins@xfinity.com,
0,4,182,2016,4,27,Offline,75.0,1,JRangel@protonmail.com,
1,2,117,2016,2,29,Offline,75.0,1,Brown_Lindsay@protonmail.com,
0,3,178,2016,4,28,Offline,110.0,1,Lopez.Joseph45@protonmail.com,
2,0,115,2016,3,20,Groups,70.0,1,Susan.Ortiz@xfinity.com,
1,1,305,2016,10,1,Groups,100.0,1,Maria_B88@xfinity.com,
0,1,0,2015,12,31,Complementary,0.0,0,Stephanie.Holden33@yahoo.com,
8,22,21,2016,1,8,Direct,52.5,1,Kyle_L35@verizon.com,
0,2,68,2016,2,17,Groups,75.0,1,Obrien.Cheyenne@comcast.net,
0,2,68,2016,2,17,Groups,75.0,1,Billy_H35@xfinity.com,
0,2,68,2016,2,17,Groups,75.0,1,EFloyd@aol.com,
0,2,1,2016,2,3,Direct,133.0,0,BPreston@aol.com,
1,0,0,2016,2,7,Direct,79.0,0,Thompson_Debra@outlook.com,
0,2,0,2016,2,10,Direct,104.0,0,Hubbard_Paul87@yahoo.com,
0,2,72,2016,2,12,Offline,60.0,0,Elizabeth.M@mail.com,
0,1,15,2016,2,19,Corporate,81.0,0,Suarez_Natalie38@zoho.com,
0,4,16,2016,2,17,Direct,168.0,0,Johnson.Kaitlin@yahoo.com,
0,1,4,2016,2,20,Direct,92.0,0,Pollard_Raymond@aol.com,
2,1,8,2016,2,21,Online,111.0,0,AmyWhite@aol.com,
2,3,6,2016,2,21,Offline,70.0,0,Melissa_Harris@yandex.com,
2,3,74,2016,2,21,Offline,112.0,0,Baker_Kevin@verizon.com,
0,1,12,2016,2,27,Online,108.0,0,Henry_P@xfinity.com,
1,0,4,2016,2,28,Direct,226.0,0,RachelWard@yahoo.com,
0,2,0,2016,3,4,Online,116.0,0,CrystalGreen@mail.com,
1,0,52,2016,3,6,Online,80.3,0,ReginaWilson@yahoo.com,
1,1,6,2016,3,7,Corporate,80.0,0,Brittany_D16@verizon.com,
1,2,0,2016,3,7,Offline,75.0,0,Lauren.D99@outlook.com,
0,3,23,2016,3,8,Online,91.67,0,Sanford.Sarah@protonmail.com,
1,2,54,2016,3,18,Online,99.0,0,EWalker@zoho.com,
2,0,6,2016,3,20,Offline,75.0,0,AmyKirby@protonmail.com,
2,2,61,2016,3,19,Offline,63.58,0,Garrett_Lewis76@zoho.com,
1,3,41,2016,3,31,Online,117.9,0,TKnight57@yandex.com,
2,1,6,2016,4,3,Offline,71.2,0,MNorton@comcast.net,
1,1,159,2016,4,9,Offline,70.0,0,LisaClark@hotmail.com,
1,1,159,2016,4,9,Offline,70.0,0,Jennifer_B@verizon.com,
1,0,7,2016,4,11,Online,89.0,0,RSalas@aol.com,
0,2,26,2016,4,15,Online,145.0,0,John.Hall@yandex.com,
2,0,29,2016,4,17,Online,95.95,0,Courtney_Collins@hotmail.com,
0,2,95,2016,4,20,Groups,98.0,0,Ashley_H31@xfinity.com,
0,2,46,2016,4,21,Online,105.3,0,Elizabeth.Patton88@gmail.com,
1,1,37,2016,4,23,Online,94.5,0,RJohnson@verizon.com,
2,2,19,2016,4,29,Online,106.65,0,BBaker32@mail.com,
1,0,7,2016,5,16,Online,78.8,0,Joel_Bryan@att.com,
0,3,39,2016,5,17,Online,140.4,0,Nicole.Wagner@yahoo.com,
1,1,6,2016,5,23,Online,140.0,0,Alex_S37@att.com,
1,3,32,2016,5,26,Online,208.66,0,Holmes.Michelle@comcast.net,
1,1,12,2016,5,30,Online,120.35,0,DianaRice37@mail.com,
0,1,0,2016,6,3,Online,120.0,0,MeganDaniels@aol.com,
1,2,191,2016,6,3,Offline,132.0,0,DavidHess44@yahoo.com,
1,1,247,2016,6,6,Offline,115.0,0,Johnson_Randy37@outlook.com,
0,2,256,2016,6,15,Offline,115.0,0,Alexis_Baxter54@outlook.com,
0,2,19,2016,6,22,Corporate,90.0,0,Mr._T@verizon.com,
0,2,192,2016,6,24,Offline,95.0,0,Anthony.Rodriguez@yahoo.com,
0,2,192,2016,6,24,Offline,95.0,0,Robert.Morales@hotmail.com,
0,1,69,2016,6,29,Online,117.9,0,AprilRodriguez@yandex.com,
0,2,195,2016,6,30,Offline,82.45,0,Martinez_Joshua85@yandex.com,
1,5,125,2016,6,27,Online,121.55,0,VanessaFlynn@outlook.com,
0,2,164,2016,7,1,Online,90.9,0,JasonPratt@yahoo.com,
1,0,45,2016,7,10,Online,146.7,0,John_Owens@hotmail.com,
1,2,5,2016,7,8,Online,160.0,0,JulieSpencer41@xfinity.com,
1,3,62,2016,7,18,Online,70.78,0,Jeremy_A61@mail.com,
2,2,74,2016,7,23,Offline,68.0,0,Michael_Martinez96@yandex.com,
2,5,296,2016,7,24,Online,158.4,0,Kristin_L@yahoo.com,
2,5,158,2016,7,28,Direct,109.53,0,Tanya_B@yahoo.com,
0,2,15,2016,8,2,Online,124.0,0,GHunter14@gmail.com,
1,3,172,2016,8,1,Online,114.75,0,Marcus.Taylor@gmail.com,
1,3,159,2016,8,4,Direct,93.5,0,ChristopherWilliams@yandex.com,
1,2,151,2016,8,5,Offline,72.25,0,ADennis@att.com,
2,2,4,2016,8,5,Online,151.0,0,Valerie.K@yandex.com,
0,2,0,2016,8,16,Online,91.59,0,Velazquez.Carl96@att.com,
0,2,320,2016,8,18,Offline,90.0,0,RichardAnderson@mail.com,
2,2,136,2016,8,20,Online,116.73,0,Barbara.D@outlook.com,
0,2,154,2016,8,24,Online,109.8,0,James.Brown@comcast.net,
1,0,11,2016,8,28,Direct,109.0,0,StephenHutchinson@protonmail.com,
1,2,203,2016,8,26,Offline,72.25,0,Sarah.Hill@protonmail.com,
2,1,196,2016,8,28,Online,128.7,0,Michael.E98@verizon.com,
0,2,12,2016,8,31,Online,118.5,0,Bradley.V@hotmail.com,
1,4,228,2016,8,31,Online,90.95,0,Rhodes.Gregory37@protonmail.com,
1,1,38,2016,9,10,Direct,170.57,0,Michael_Padilla@xfinity.com,
0,2,22,2016,9,15,Online,139.0,0,Wright.Mary@verizon.com,
0,4,141,2016,9,14,Online,129.6,0,MackenzieNeal@aol.com,
2,1,38,2016,9,18,Offline,85.5,0,Hull.Pamela@protonmail.com,
1,2,20,2016,9,19,Corporate,119.0,0,Richardson.Kimberly@outlook.com,
0,1,249,2016,9,21,Online,117.9,0,Smith.Timothy51@yandex.com,
0,3,271,2016,9,21,Offline,85.67,0,Dunn_Amy44@mail.com,
0,4,294,2016,9,21,Offline,58.5,0,David_T@mail.com,
2,1,30,2016,9,25,Online,117.0,0,JenniferStevens@outlook.com,
0,1,2,2016,9,29,Corporate,120.0,0,Kristy.Davis@att.com,
0,2,211,2016,10,7,Online,224.1,0,Anderson.Hayley@zoho.com,
1,2,253,2016,10,7,Online,140.4,0,Edward_Wilson67@verizon.com,
2,1,203,2016,10,8,Offline,87.12,0,JMartinez@protonmail.com,
0,2,181,2016,10,11,Offline,120.0,0,Wolfe.Cassandra20@xfinity.com,
2,1,252,2016,10,15,Online,106.3,0,Vincent_Johnson67@yandex.com,
0,2,70,2016,10,18,Online,97.2,0,BrianVasquez@aol.com,
0,1,37,2016,10,19,Offline,76.5,0,Miller_Steven29@yandex.com,
1,4,5,2016,10,17,Online,160.0,0,Bryant_Cody@outlook.com,
0,3,40,2016,10,25,Offline,85.0,0,Kelley_Christine12@yandex.com,
1,4,34,2016,10,26,Offline,85.0,0,SEstrada@att.com,
0,1,4,2016,11,8,Corporate,94.0,0,JamesJohnson64@verizon.com,
2,3,5,2016,11,6,Online,113.23,0,Grant_Rodney@mail.com,
0,1,119,2016,11,10,Online,161.1,0,Walker_Jeffrey50@protonmail.com,
0,1,23,2016,11,11,Online,112.0,0,Valencia_Erin@comcast.net,
0,2,33,2016,11,11,Online,104.0,0,Johnson.Stephen@att.com,
2,2,53,2016,11,11,Offline,75.0,0,Joshua_Rojas@protonmail.com,
1,2,59,2016,11,14,Offline,75.0,0,Jones.Katrina@verizon.com,
0,1,9,2016,11,16,Direct,95.0,0,Craig_H@gmail.com,
0,1,7,2016,11,17,Online,89.8,0,Horne_Steven@protonmail.com,
2,2,32,2016,11,18,Online,54.71,0,Molly_Spencer80@xfinity.com,
1,1,215,2016,11,21,Groups,75.0,0,Ricky_Gibson99@att.com,
2,4,213,2016,11,19,Groups,85.0,0,Matthew_Garcia@aol.com,
0,1,125,2016,12,2,Online,90.0,0,Mr.MD96@zoho.com,
0,2,77,2016,12,9,Offline,75.0,0,JChang@mail.com,
0,4,40,2016,12,7,Online,96.9,0,JVang@aol.com,
2,3,269,2016,12,29,Offline,70.0,0,Lewis_Victoria@hotmail.com,
0,2,207,2015,9,29,Offline,48.0,1,ACarrillo@yandex.com,
0,1,208,2015,7,28,Online,76.5,1,Brandon_M68@hotmail.com,
2,0,0,2015,9,27,Corporate,65.0,0,RWilliams@mail.com,
2,4,327,2015,9,9,Offline,76.0,1,Troy.Rodriguez@mail.com,
0,4,204,2015,8,12,Online,76.5,0,Kyle_B@verizon.com,
0,1,239,2015,10,17,Groups,60.0,1,KaylaMiles@verizon.com,
2,4,342,2015,9,24,Groups,170.0,1,James_P@comcast.net,
1,2,262,2015,11,9,Groups,62.8,1,TMcdaniel@att.com,
1,2,256,2015,9,14,Offline,76.67,0,Nancy.Osborne@yahoo.com,
1,0,5,2015,9,27,Groups,170.0,0,Whitney_Timothy@comcast.net,
2,2,0,2015,9,25,Online,180.0,0,ATurner@outlook.com,
0,2,0,2015,10,7,Groups,119.0,0,LisaCastro@gmail.com,
1,0,18,2016,6,20,Corporate,65.0,0,Williams_Jordan@att.com,
1,0,5,2016,10,3,Corporate,65.0,0,Jennifer.Johnston@yahoo.com,
1,3,14,2015,10,19,Online,126.0,1,Charlotte.Skinner49@yandex.com,
1,3,16,2015,10,15,Groups,90.0,0,Bryan.N@gmail.com,
1,0,3,2015,10,19,Direct,128.0,0,MEdwards@hotmail.com,
2,3,288,2015,10,17,Online,55.63,0,ChristopherWatson@gmail.com,
0,1,9,2016,7,8,Complementary,0.0,0,Jackson_Dennis58@comcast.net,
0,2,333,2016,9,20,Offline,80.0,1,Reyes_Cheryl@zoho.com,
1,3,0,2015,11,9,Online,106.0,0,Jennifer_G@att.com,
1,0,25,2015,11,16,Online,77.77,0,Emily_B98@att.com,
0,2,34,2015,12,8,Offline,90.0,1,KAustin@protonmail.com,
0,1,22,2015,11,17,Corporate,71.0,0,LindaBarrera98@yandex.com,
0,2,32,2015,11,20,Offline,73.0,0,StephanieChen@aol.com,
2,1,26,2015,12,5,Offline,84.5,1,Medina_Elizabeth@yandex.com,
1,3,61,2015,11,23,Groups,70.0,0,Dennis.Perez@yandex.com,
0,1,86,2016,1,22,Groups,85.0,1,Neil.Andrews@mail.com,
1,4,58,2015,12,28,Online,110.15,1,Freeman.Shawn92@protonmail.com,
1,2,27,2015,12,4,Online,74.33,1,Angela_Hopkins@outlook.com,
2,1,14,2015,12,5,Offline,64.0,0,Stephanie_F@zoho.com,
2,1,24,2015,12,5,Corporate,50.0,0,StevenDougherty@att.com,
0,2,218,2016,6,9,Groups,135.0,1,NManning22@hotmail.com,
1,0,21,2016,11,21,Corporate,67.0,1,LCalhoun87@mail.com,
2,1,109,2016,2,21,Offline,75.0,1,Lisa.Wallace@outlook.com,
0,3,178,2016,4,28,Offline,110.0,1,Phillips.Michael37@hotmail.com,
2,0,115,2016,3,20,Groups,70.0,1,Patrick.Obrien43@gmail.com,
0,1,99,2016,2,19,Corporate,80.0,1,Leonard.Eric@mail.com,
2,5,13,2015,12,29,Direct,135.64,1,Jacqueline.B@mail.com,
2,0,177,2016,5,8,Offline,121.0,1,CMorrison@gmail.com,
0,2,0,2016,1,6,Direct,76.0,0,Alexa.E@gmail.com,
1,0,34,2016,1,24,Corporate,66.0,0,Joshua.S96@mail.com,
0,4,13,2016,2,3,Corporate,86.0,0,Lee_Teresa@zoho.com,
1,0,0,2016,2,7,Online,79.0,0,Merritt.Christopher@outlook.com,
2,1,137,2016,2,7,Offline,93.0,0,JWatson@outlook.com,
0,1,1,2016,2,12,Online,79.0,0,TannerCrosby@outlook.com,
0,1,13,2016,2,16,Online,85.0,0,Sherman.Benjamin@protonmail.com,
2,3,19,2016,2,19,Online,130.0,0,ReginaGallegos59@yahoo.com,
1,2,90,2016,2,26,Direct,77.0,0,Rivera.Christine80@att.com,
0,1,1,2016,3,8,Online,116.0,0,Jones_Loretta@gmail.com,
0,1,18,2016,3,17,Online,95.48,0,Velez.Brittany@hotmail.com,
0,2,35,2016,3,16,Online,76.5,0,Perez_Mark@comcast.net,
2,1,5,2016,3,19,Groups,93.33,0,CaitlinGilbert@aol.com,
2,1,145,2016,3,19,Online,60.98,0,Daniel.S23@zoho.com,
2,2,34,2016,3,20,Offline,73.8,0,Dr._J@hotmail.com,
1,2,100,2016,3,25,Offline,38.67,0,Stacey.C@hotmail.com,
1,2,130,2016,3,25,Offline,67.5,0,Aaron.Kaufman@xfinity.com,
1,4,41,2016,3,28,Online,114.04,0,Crawford.Gary50@yahoo.com,
0,1,0,2016,4,2,Online,6.0,0,Eric.G@hotmail.com,
0,3,50,2016,3,31,Groups,65.0,0,Elizabeth_W@hotmail.com,
2,2,23,2016,4,2,Offline,95.0,0,Jamie_R@verizon.com,
0,2,122,2016,4,15,Offline,85.0,0,Rangel.Robert47@mail.com,
1,1,3,2016,4,18,Offline,70.0,0,DRich@zoho.com,
2,2,45,2016,4,17,Online,90.88,0,DBrown72@hotmail.com,
0,1,8,2016,4,20,Corporate,98.0,0,Randall.Kayla@yahoo.com,
0,4,134,2016,4,19,Offline,71.0,0,Amber.Fox@mail.com,
1,1,77,2016,4,25,Online,96.3,0,Rebecca_Reyes19@outlook.com,
1,1,180,2016,5,2,Offline,100.0,0,Natasha.P@comcast.net,
1,0,2,2016,5,9,Online,89.0,0,Smith.Audrey@outlook.com,
1,3,65,2016,5,9,Online,119.85,0,Alan_Alvarez@comcast.net,
0,3,122,2016,5,12,Online,153.0,0,Anna.Gibson@comcast.net,
0,2,1,2016,6,2,Corporate,110.0,0,RobertSharp@aol.com,
1,2,7,2016,6,3,Online,134.33,0,Phillip_Garrett14@yandex.com,
0,1,18,2016,6,9,Direct,92.65,0,CSanders50@protonmail.com,
1,0,13,2016,6,13,Online,89.0,0,Randy_Carter24@gmail.com,
0,1,0,2016,6,14,Direct,99.0,0,Crawford.Erin86@gmail.com,
0,1,6,2016,6,23,Direct,91.0,0,BSanchez@aol.com,
0,2,46,2016,6,22,Online,89.1,0,Frank.C@aol.com,
2,2,43,2016,7,3,Online,127.1,0,Brandon.Parker@att.com,
1,2,7,2016,7,4,Online,160.33,0,Marc_Williams@verizon.com,
1,0,0,2016,7,10,Online,15.0,0,Justin_Durham@aol.com,
0,2,136,2016,7,12,Direct,94.5,0,Sean_Wu@comcast.net,
0,2,94,2016,7,13,Online,137.7,0,Holly.Pham@att.com,
0,2,3,2016,7,13,Direct,118.15,0,Wang_Larry42@gmail.com,
0,1,63,2016,8,18,Corporate,67.0,0,Roger.Lamb@att.com,
2,1,91,2016,7,16,Online,127.8,0,Angie_M74@aol.com,
1,2,81,2016,7,18,Online,130.5,0,Preston_Murphy@outlook.com,
1,3,104,2016,7,21,Online,123.3,0,Raymond_D@protonmail.com,
0,3,193,2016,7,28,Direct,98.5,0,Swanson_David@hotmail.com,
1,1,301,2016,7,30,Offline,115.0,0,Elizabeth_Sanders@hotmail.com,
2,5,153,2016,7,30,Online,83.85,0,Travis.G17@mail.com,
0,3,63,2016,8,9,Online,144.1,0,KimSanchez@protonmail.com,
1,3,169,2016,8,11,Online,130.05,0,April_M@xfinity.com,
0,1,0,2016,8,17,Online,138.0,0,JNorton@att.com,
0,2,320,2016,8,18,Offline,115.0,0,Kimberly.A@aol.com,
1,3,193,2016,8,18,Online,99.45,0,Thomas.DDS@protonmail.com,
1,1,42,2016,8,20,Online,216.9,0,George.Joseph@comcast.net,
0,1,1,2016,8,24,Online,119.0,0,Brenda.B95@verizon.com,
2,4,115,2016,8,20,Online,165.3,0,Zachary.Mack@verizon.com,
0,5,181,2016,8,23,Online,162.15,0,TiffanyJohns@verizon.com,
2,2,65,2016,8,26,Offline,134.0,0,Dixon.Taylor@mail.com,
2,1,36,2016,8,28,Offline,67.5,0,Christopher_Morales75@outlook.com,
0,3,164,2016,8,30,Offline,115.6,0,Simmons_Mandy91@protonmail.com,
0,5,230,2016,9,6,Offline,137.0,0,MTaylor85@att.com,
1,1,3,2016,9,12,Direct,167.13,0,Soto.Sarah21@yahoo.com,
0,2,48,2016,9,14,Offline,130.0,0,Kim.Christina57@verizon.com,
0,2,41,2016,9,14,Groups,108.0,0,Tanya_H43@yandex.com,
0,1,291,2016,9,21,Offline,117.0,0,David.Padilla51@comcast.net,
1,0,46,2016,9,19,Online,125.1,0,Kelsey_Cunningham@outlook.com,
2,1,34,2016,9,18,Offline,85.5,0,Nicole_K@hotmail.com,
0,1,17,2016,9,21,Online,224.1,0,Christina_Scott@att.com,
1,0,3,2016,9,26,Online,195.0,0,Robert_W@verizon.com,
2,1,9,2016,10,2,Offline,85.0,0,Stokes_Jesse43@xfinity.com,
1,3,38,2016,10,3,Online,95.48,0,MichaelDonaldson@outlook.com,
0,3,20,2016,10,4,Online,149.0,0,AMclaughlin@yandex.com,
0,3,163,2016,10,5,Offline,100.8,0,Mary.N78@gmail.com,
0,1,253,2016,10,8,Online,198.9,0,Jason_R@zoho.com,
1,5,349,2016,10,4,Offline,123.33,0,Victoria_Y54@zoho.com,
1,4,29,2016,10,5,Online,161.0,0,Francisco_C@yahoo.com,
0,1,36,2016,10,13,Online,102.6,0,Henderson_Nicole@comcast.net,
2,2,217,2016,10,16,Online,121.55,0,BMorgan@yahoo.com,
2,3,64,2016,10,15,Online,109.65,0,RAnderson@hotmail.com,
0,2,133,2016,10,21,Online,110.7,0,LisaDVM@att.com,
0,1,0,2016,10,22,Direct,130.0,0,Barnes_Jessica@xfinity.com,
1,3,119,2016,10,24,Online,81.47,0,Natasha.Vang@att.com,
1,0,95,2016,10,31,Online,99.9,0,DSchultz@aol.com,
1,3,88,2016,11,7,Direct,169.65,0,Kimberly.C@zoho.com,
2,0,6,2016,11,13,Complementary,0.0,0,AaronMartinez@zoho.com,
1,0,5,2016,11,20,Complementary,0.0,0,Susan_L29@yandex.com,
0,2,130,2016,11,25,Online,90.0,0,Hodge_Tina@att.com,
1,2,21,2016,11,25,Online,104.0,0,WilliamLee@mail.com,
2,3,55,2016,11,24,Online,68.07,0,Tina_Martin@att.com,
0,2,29,2016,12,2,Corporate,85.0,0,Stacy.W37@yahoo.com,
2,1,51,2016,12,3,Direct,129.0,0,Earl_B@verizon.com,
0,3,253,2016,12,8,Online,78.3,0,Alexander.P66@gmail.com,
0,3,91,2016,12,8,Offline,92.65,0,Brianna.K@comcast.net,
1,4,27,2016,12,14,Online,138.2,0,Ryan.B@gmail.com,
2,1,74,2016,12,25,Online,174.42,0,AGarza89@verizon.com,
0,3,15,2016,12,27,Offline,47.33,0,Karen_Carter@att.com,
0,2,21,2016,12,30,Online,375.5,0,Duane_L@xfinity.com,
0,2,207,2015,9,29,Offline,48.0,1,David_Jr.@protonmail.com,
2,0,150,2015,8,2,Online,76.5,0,William.C12@yandex.com,
0,1,0,2015,8,11,Direct,75.0,0,Amanda_B40@hotmail.com,
1,1,7,2015,8,15,Online,85.0,0,Wiggins_James@protonmail.com,
1,2,2,2015,9,14,Online,138.67,0,Matthew.Franklin@zoho.com,
0,3,19,2015,10,6,Offline,90.0,1,Smith_Jessica@xfinity.com,
0,3,19,2015,10,6,Offline,90.0,0,Wilson_Nicholas@zoho.com,
2,0,2,2015,10,18,Corporate,65.0,0,William.W54@protonmail.com,
2,2,17,2015,10,3,Groups,110.0,1,Krista_R@xfinity.com,
2,1,17,2015,9,26,Groups,170.0,0,Deborah.Mccarthy@protonmail.com,
0,1,0,2015,9,30,Online,87.78,0,Turner_Dylan@outlook.com,
0,0,0,2015,10,20,Online,0.0,0,Williams.Austin12@aol.com,
0,1,5,2015,10,21,Offline,0.0,0,DanaBennett@zoho.com,
0,3,0,2015,10,20,Corporate,123.0,0,Hill.Mark@yahoo.com,
1,4,27,2015,10,19,Online,126.0,0,Monica.B@zoho.com,
0,1,39,2015,10,23,Online,96.3,0,Burns.Dominique75@comcast.net,
0,2,137,2016,1,27,Groups,70.0,1,Richard_I@yahoo.com,
2,5,8,2015,10,31,Online,75.81,0,Kelly.C@mail.com,
1,2,29,2015,11,6,Offline,63.0,0,Mccoy_Benjamin@att.com,
2,0,72,2015,12,27,Groups,90.0,1,Megan_G@mail.com,
0,2,34,2015,12,8,Offline,90.0,1,Barbara_Martinez@outlook.com,
0,2,25,2015,11,17,Online,101.0,0,Bennett.Taylor@verizon.com,
0,3,2,2015,11,26,Direct,69.57,0,Jamie.Allen@att.com,
0,1,86,2016,1,22,Groups,85.0,1,Jill.J@hotmail.com,
2,1,24,2015,12,5,Corporate,50.0,1,Tran_Lacey@aol.com,
1,2,31,2015,12,11,Offline,63.0,0,DBecker@gmail.com,
1,2,197,2016,6,3,Offline,80.0,1,Tamara.C@verizon.com,
0,4,130,2016,4,13,Groups,100.0,1,Michael.Cook@comcast.net,
2,0,115,2016,3,20,Groups,70.0,1,Christine.C34@yahoo.com,
0,2,0,2015,12,30,Corporate,121.5,0,Brian_Freeman@att.com,
2,3,66,2015,12,31,Online,111.92,0,CHerrera@xfinity.com,
2,0,177,2016,5,8,Offline,121.0,1,Angela_D@comcast.net,
0,1,0,2016,1,19,Online,85.0,0,Meyer_Timothy@gmail.com,
0,2,63,2016,1,19,Offline,71.0,0,Michael_L@gmail.com,
0,1,0,2016,1,21,Direct,80.0,0,Derrick.Kramer98@yahoo.com,
0,1,0,2016,1,23,Direct,100.0,0,Isaiah_J@xfinity.com,
0,1,59,2016,1,28,Offline,81.0,0,Hart.David@yahoo.com,
2,3,9,2016,1,24,Offline,66.0,0,Megan_Benson@comcast.net,
0,1,0,2016,1,30,Direct,79.0,0,Conner_Jennifer@yandex.com,
0,1,0,2016,2,10,Online,106.0,0,Erika.Brown@yandex.com,
0,1,0,2016,2,18,Online,79.0,0,Darrell_Burns21@xfinity.com,
0,1,99,2016,2,19,Corporate,80.0,0,Russell.Martinez@zoho.com,
0,1,46,2016,3,1,Offline,59.32,0,EGuerra@gmail.com,
0,1,6,2016,3,2,Offline,65.8,0,AJohnson@comcast.net,
2,4,46,2016,2,26,Direct,59.4,0,Michael.Wallace@yandex.com,
0,0,0,2016,3,20,Offline,0.0,0,Cassandra.Parker13@gmail.com,
2,5,6,2016,3,14,Direct,107.0,0,Thomas_Smith97@xfinity.com,
2,1,5,2016,3,19,Groups,93.33,0,Tammy_C@hotmail.com,
2,2,46,2016,3,18,Offline,74.8,0,Robert_R@verizon.com,
2,2,66,2016,3,19,Online,62.18,0,AmandaMorrison@mail.com,
0,4,80,2016,3,29,Online,72.25,0,Washington_Kaitlyn@hotmail.com,
1,5,94,2016,3,28,Offline,110.75,0,Stephanie_M25@gmail.com,
1,0,16,2016,4,17,Online,137.0,0,Schultz_Angelica@yahoo.com,
2,3,66,2016,4,15,Online,108.8,0,Stewart_Rebecca@aol.com,
1,2,88,2016,5,2,Offline,80.75,0,Cassandra.Robinson71@gmail.com,
2,3,55,2016,5,6,Online,164.9,0,Jones_Jeremy@gmail.com,
0,1,37,2016,5,13,Online,116.1,0,Schmidt.William68@aol.com,
1,2,56,2016,5,13,Online,116.1,0,WhitneyBerry@att.com,
2,2,2,2016,5,15,Offline,81.75,0,Kenneth.A@att.com,
0,3,82,2016,5,17,Online,159.3,0,Chelsea_S@yahoo.com,
0,2,28,2016,5,19,Corporate,100.0,0,Haney.Lisa91@att.com,
0,3,189,2016,5,19,Groups,65.0,0,JPerez@att.com,
1,2,86,2016,5,20,Offline,32.5,0,SKnight@hotmail.com,
1,1,19,2016,6,20,Corporate,95.0,0,Amanda_Lynn@xfinity.com,
0,1,1,2016,5,31,Online,125.0,0,GMorris@comcast.net,
2,3,10,2016,5,29,Offline,95.0,0,Crane.Steve89@comcast.net,
0,1,6,2016,6,8,Online,115.0,0,RWu@protonmail.com,
