hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_day,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
City Hotel,0,12,2016,8,35,26,0,1,Online,NZL,164.0,Shelby_W@hotmail.com
City Hotel,0,115,2016,8,35,23,0,5,Online,GBR,131.4,Catherine.Wilson@zoho.com
City Hotel,0,5,2016,8,35,26,0,2,Online,SWE,129.0,David_Parker30@protonmail.com
City Hotel,0,184,2016,8,35,27,2,2,Online,NLD,90.95,Tiffany.D@comcast.net
City Hotel,0,222,2016,9,36,3,2,1,Online,DEU,99.6,Henderson.Diane@hotmail.com
City Hotel,0,65,2016,9,37,9,0,2,Online,FRA,149.4,Susan_Wood@att.com
City Hotel,0,28,2016,9,38,11,1,0,Online,FRA,139.0,Virginia.M@mail.com
City Hotel,0,60,2016,9,37,6,2,5,Online,ESP,167.04,SMoore@yahoo.com
City Hotel,0,346,2016,9,38,13,0,2,Offline,DEU,115.0,Nolan.Monique@hotmail.com
City Hotel,0,40,2016,9,38,13,0,4,Groups,USA,108.0,RCook@outlook.com
City Hotel,0,9,2016,9,39,22,0,1,Online,ESP,119.2,BrookeHarris@xfinity.com
City Hotel,0,80,2016,9,40,26,1,2,Offline,DEU,0.0,Michele.Chavez@yahoo.com
City Hotel,0,0,2016,10,41,5,0,1,Direct,PRT,150.0,TKirby@yandex.com
City Hotel,0,88,2016,10,41,7,0,2,Corporate,POL,71.0,David_Harris@zoho.com
City Hotel,0,3,2016,10,41,6,0,3,Online,GBR,175.56,Samuel_M@verizon.com
City Hotel,0,0,2016,10,42,13,0,1,Direct,PRT,170.0,KimberlyHo@gmail.com
City Hotel,0,377,2016,10,42,14,0,2,Offline,DEU,115.0,Fuller_Jordan@protonmail.com
City Hotel,0,71,2016,10,45,30,1,0,Online,GBR,75.54,Steven.Murphy@verizon.com
City Hotel,0,241,2016,10,45,30,2,3,Online,DEU,75.92,KimberlyCollins89@yandex.com
City Hotel,0,0,2016,11,45,5,0,0,Online,PRT,0.0,Kelley_Eric84@att.com
City Hotel,0,18,2016,11,45,3,0,3,Online,FRA,139.0,Margaret.Howell@mail.com
City Hotel,0,124,2016,11,46,6,2,2,Online,ISR,146.03,Hill_Steven12@mail.com
City Hotel,0,46,2016,11,46,11,1,2,Offline,FRA,75.0,Cox.Juan@zoho.com
City Hotel,0,45,2016,11,47,13,2,4,Offline,FRA,68.0,Martinez.Crystal@yahoo.com
City Hotel,0,18,2016,11,47,17,0,3,Online,FRA,88.0,Carter.Bradley44@yandex.com
City Hotel,0,6,2016,11,49,27,2,1,Online,CN,106.33,Crystal_J@yahoo.com
City Hotel,0,116,2016,12,51,17,2,1,Online,DEU,79.2,Hill_Brian@att.com
City Hotel,0,1,2016,12,52,20,0,1,Online,PRT,79.5,Weaver_Tara96@zoho.com
City Hotel,0,3,2016,12,52,19,1,2,Online,CHN,79.5,Cortez.Matthew89@outlook.com
City Hotel,0,6,2016,12,52,19,1,3,Online,FRA,88.35,JDavis@protonmail.com
City Hotel,0,197,2016,12,52,21,1,4,Offline,FRA,137.0,Thomas_F@hotmail.com
City Hotel,0,39,2016,12,53,27,0,1,Offline,BRA,65.0,Deanna_Turner@comcast.net
City Hotel,0,5,2016,12,53,28,0,1,Online,PRT,84.8,ONichols89@verizon.com
City Hotel,0,272,2016,12,53,27,1,5,Online,DEU,110.78,Fernando.Harris67@yahoo.com
City Hotel,1,221,2015,10,40,3,2,1,Groups,PRT,86.0,Cory_R17@aol.com
City Hotel,1,239,2015,10,42,17,0,1,Groups,PRT,60.0,AngelaKim@protonmail.com
City Hotel,1,19,2015,10,41,6,0,3,Offline,PRT,90.0,Nicole_M@comcast.net
City Hotel,0,19,2015,10,41,6,0,3,Offline,PRT,90.0,Angela_Riley@comcast.net
City Hotel,0,3,2015,9,39,25,1,2,Groups,JPN,170.0,Debbie_H23@hotmail.com
City Hotel,1,46,2015,10,44,31,1,1,Online,PRT,87.75,ZWhite82@verizon.com
City Hotel,1,8,2015,10,41,10,2,1,Groups,PRT,62.0,KMendoza@outlook.com
City Hotel,0,21,2015,10,41,7,0,1,Offline,PRT,77.0,Cristina_Kirby30@att.com
City Hotel,0,1,2016,5,19,3,0,3,Corporate,PRT,65.0,Michelle_Williams@yandex.com
City Hotel,0,221,2015,10,42,17,2,1,Offline,PRT,65.0,Janice.Hayes@hotmail.com
City Hotel,1,444,2016,12,49,1,0,3,Offline,PRT,75.0,CesarJacobs@yahoo.com
City Hotel,0,17,2016,11,49,28,1,1,Direct,FRA,94.0,Huang.Yvonne41@zoho.com
City Hotel,0,51,2015,11,45,4,1,4,Online,NLD,102.6,SWells@mail.com
City Hotel,0,8,2015,11,46,11,0,3,Online,BRA,107.0,Ryan_L36@zoho.com
City Hotel,1,19,2015,12,49,5,2,2,Online,PRT,69.0,Schneider.Brianna@zoho.com
City Hotel,1,74,2016,1,1,1,2,3,Online,PRT,86.58,Virginia_White69@hotmail.com
City Hotel,1,34,2015,12,50,8,0,2,Offline,PRT,90.0,Wiggins_Teresa@aol.com
City Hotel,1,34,2015,12,50,8,0,2,Offline,PRT,90.0,David.Pamela@aol.com
City Hotel,0,63,2015,12,49,3,0,3,Online,NLD,102.9,Jeffrey.W@zoho.com
City Hotel,1,182,2016,4,18,27,0,4,Offline,PRT,75.0,Hill.Susan@att.com
City Hotel,1,178,2016,4,18,28,0,3,Offline,PRT,110.0,Mrs..Edwards@verizon.com
City Hotel,1,181,2016,5,19,5,2,4,Offline,PRT,90.0,Glenda_Murphy@verizon.com
City Hotel,0,59,2015,12,53,28,1,2,Direct,GBR,73.73,Moore_Lisa@mail.com
City Hotel,0,84,2015,12,53,31,0,3,Offline,FRA,100.33,LisaWright@comcast.net
City Hotel,1,68,2016,2,8,17,0,2,Groups,PRT,75.0,SusanBird@verizon.com
City Hotel,1,68,2016,2,8,17,0,2,Groups,PRT,75.0,Bradley_M@yandex.com
City Hotel,0,28,2016,1,2,8,0,2,Offline,ROU,97.0,Fischer_Kimberly49@att.com
City Hotel,0,21,2016,1,2,4,1,5,Offline,FRA,92.0,Isaac.C@yahoo.com
City Hotel,0,2,2016,1,4,23,0,1,Complementary,PRT,0.0,RMiller@zoho.com
City Hotel,0,0,2016,1,4,23,0,1,Direct,BEL,80.0,David.K17@yandex.com
City Hotel,0,9,2016,1,5,27,0,1,Online,FRA,90.0,AReynolds31@hotmail.com
City Hotel,0,0,2016,2,6,5,0,1,Direct,PRT,0.0,Brandon.T@hotmail.com
City Hotel,0,16,2016,2,6,5,1,2,Online,SWE,64.22,Gill.Kristin23@aol.com
City Hotel,0,1,2016,2,7,11,0,1,Online,BRA,80.0,Jacob.G95@xfinity.com
City Hotel,0,1,2016,2,7,13,0,1,Direct,PRT,95.0,Ronald.Johnson@att.com
City Hotel,0,36,2016,2,7,13,2,2,Online,FRA,78.3,Rachel.W@yahoo.com
City Hotel,0,6,2016,2,8,19,0,2,Online,TUR,107.0,Weber.Joseph@xfinity.com
City Hotel,0,14,2016,2,9,24,0,3,Offline,FRA,118.0,Michael_Salinas@hotmail.com
City Hotel,0,45,2016,2,9,21,2,4,Direct,FRA,65.75,Emily_B@verizon.com
City Hotel,0,116,2016,2,10,28,2,1,Offline,PRT,76.0,Cody_Cardenas95@hotmail.com
City Hotel,0,39,2016,3,10,4,0,2,Online,JPN,77.5,Michael_Becker@yandex.com
City Hotel,0,34,2016,3,10,4,2,3,Offline,GBR,65.0,Sanders.Wesley@mail.com
City Hotel,0,116,2016,3,10,5,2,5,Offline,NLD,57.0,Rhonda_K@xfinity.com
City Hotel,0,51,2016,3,12,16,0,1,Corporate,DEU,85.5,Andrea.H80@xfinity.com
City Hotel,0,5,2016,3,12,19,2,1,Groups,USA,93.33,Susan.Brown66@mail.com
City Hotel,0,49,2016,3,14,28,1,3,Offline,DEU,43.5,CMyers@yahoo.com
City Hotel,0,115,2016,4,15,8,0,2,Groups,PRT,57.5,Beth_Robinson88@yahoo.com
City Hotel,0,69,2016,4,16,10,1,0,Offline,DEU,72.25,CAtkinson@yandex.com
City Hotel,0,27,2016,4,16,12,0,3,Online,DEU,126.0,Kenneth.T@att.com
City Hotel,0,14,2016,4,18,29,0,1,Offline,PRT,65.0,John_Brown@xfinity.com
City Hotel,0,59,2016,4,18,24,2,5,Online,NLD,118.27,Austin.M@aol.com
City Hotel,0,4,2016,5,19,2,1,1,Corporate,PRT,95.0,Michelle.Pearson49@gmail.com
City Hotel,0,99,2016,4,18,27,2,6,Offline,NLD,80.75,Kayla_F@mail.com
City Hotel,0,115,2016,5,19,4,1,4,Online,DEU,99.45,Michael_G@verizon.com
City Hotel,0,4,2016,5,20,11,0,1,Online,KAZ,137.0,Baker_Andrew72@zoho.com
City Hotel,0,2,2016,5,21,15,2,2,Offline,DEU,66.88,Megan_W@verizon.com
City Hotel,0,58,2016,5,21,16,1,2,Online,CN,89.4,Simmons.Kirsten@yandex.com
City Hotel,0,3,2016,5,21,21,1,1,Offline,ITA,91.0,Hill_Tammy@mail.com
City Hotel,0,118,2016,6,24,6,1,1,Offline,GBR,110.0,MWright74@att.com
City Hotel,0,0,2016,6,24,9,0,1,Online,BRA,0.0,Christina_MD@zoho.com
City Hotel,0,117,2016,6,24,9,2,3,Online,PRT,105.26,RSampson33@zoho.com
City Hotel,0,256,2016,6,25,15,0,2,Offline,DEU,115.0,Nathan_J@comcast.net
City Hotel,0,24,2016,6,26,23,0,1,Online,CHN,101.0,Christopher_Washington@gmail.com
City Hotel,0,0,2016,6,27,28,0,1,Online,PRT,143.0,Benjamin.A@yandex.com
City Hotel,0,3,2016,6,27,28,0,2,Online,PER,130.0,RGonzales@xfinity.com
City Hotel,0,1,2016,6,27,26,2,3,Online,PRT,128.6,KHoffman@gmail.com
City Hotel,0,53,2016,6,27,30,0,2,Online,LBN,119.7,Wilson.Christopher35@comcast.net
City Hotel,0,136,2016,7,28,3,2,3,Direct,BEL,89.25,Margaret_W95@hotmail.com
City Hotel,0,31,2016,7,28,7,0,3,Direct,BRA,167.95,Figueroa.Vincent15@outlook.com
City Hotel,0,120,2016,7,28,5,2,5,Direct,FRA,78.57,NWells56@gmail.com
City Hotel,0,3,2016,7,29,10,2,3,Online,RUS,229.0,GailMartinez@verizon.com
City Hotel,0,91,2016,7,29,15,1,2,Offline,PRT,82.45,Thomas.C@yahoo.com
City Hotel,0,101,2016,7,30,23,2,5,Online,FRA,92.83,ZDouglas@comcast.net
City Hotel,0,159,2016,7,31,28,1,3,Direct,FRA,115.5,BrendaParrish@verizon.com
City Hotel,0,127,2016,7,31,28,2,3,Online,GBR,141.3,SMedina84@verizon.com
City Hotel,0,122,2016,7,31,28,2,5,Online,GBR,140.27,DonaldWilliams74@att.com
City Hotel,0,48,2016,8,32,3,0,2,Direct,BEL,125.1,Ramirez_David86@xfinity.com
City Hotel,0,1,2016,8,32,3,0,3,Online,FRA,139.0,Turner.Christian@protonmail.com
City Hotel,0,203,2016,8,32,3,0,4,Online,RUS,58.14,Robert.T@yahoo.com
City Hotel,0,320,2016,8,34,18,0,2,Offline,DEU,115.0,Christy.Thompson@xfinity.com
City Hotel,0,80,2016,8,34,18,0,3,Direct,GBR,168.3,TDavis@hotmail.com
City Hotel,0,125,2016,8,34,20,1,1,Online,ESP,177.3,Martin.Adam26@yandex.com
City Hotel,0,219,2016,8,34,20,1,1,Groups,ITA,96.0,Shelia_D42@xfinity.com
City Hotel,0,210,2016,8,34,15,2,5,Offline,LUX,72.25,Ashley_C@yandex.com
City Hotel,0,131,2016,8,35,26,1,2,Online,AUT,137.7,ABailey31@aol.com
City Hotel,0,115,2016,8,35,22,2,5,Offline,DEU,82.45,Angela.L@att.com
City Hotel,0,196,2016,8,35,24,1,4,Online,DEU,97.75,Cory_B@verizon.com
City Hotel,0,185,2016,8,35,25,2,3,Online,BEL,84.82,Carla_K@zoho.com
City Hotel,0,22,2016,8,36,30,1,5,Direct,ITA,198.0,Bowman.Jacqueline45@aol.com
City Hotel,0,18,2016,9,38,12,1,0,Online,CHN,89.0,Gregory_R@verizon.com
City Hotel,0,346,2016,9,38,13,0,2,Offline,PRT,90.0,RReid60@comcast.net
City Hotel,0,346,2016,9,38,13,0,2,Offline,DEU,115.0,Grant_W@att.com
City Hotel,0,315,2016,9,38,17,1,1,Groups,FRA,65.0,MCase@att.com
City Hotel,0,315,2016,9,38,17,1,1,Groups,PRT,65.0,JGood@mail.com
City Hotel,0,82,2016,9,38,13,2,7,Online,PRT,149.4,KFields@zoho.com
City Hotel,0,130,2016,9,40,29,0,3,Online,NLD,139.5,Daniel_T63@att.com
City Hotel,0,6,2016,10,41,4,0,1,Direct,NLD,140.0,MD_Mrs.@yahoo.com
City Hotel,0,21,2016,10,41,3,1,2,Online,CN,99.33,Annette.Wilson@xfinity.com
City Hotel,0,28,2016,10,41,4,0,3,Online,BEL,147.67,Michael.S@yahoo.com
City Hotel,0,54,2016,10,41,6,0,2,Online,GBR,190.8,Jean_S@comcast.net
City Hotel,0,174,2016,10,41,5,0,4,Online,ITA,98.1,SMontoya@protonmail.com
City Hotel,0,349,2016,10,41,4,1,5,Offline,DEU,96.67,SZavala@zoho.com
City Hotel,0,95,2016,10,41,8,2,2,Online,MAR,108.0,Victor.Smith85@hotmail.com
City Hotel,0,24,2016,10,42,11,0,3,Direct,DEU,160.0,Steven.Rivera@mail.com
City Hotel,0,20,2016,10,42,12,0,2,Direct,IRL,169.0,Audrey.P35@outlook.com
City Hotel,0,377,2016,10,42,14,0,2,Offline,DEU,115.0,Roman.Amber@att.com
City Hotel,0,335,2016,10,42,13,1,3,Offline,FRA,90.0,Heather.B@gmail.com
City Hotel,0,13,2016,10,42,15,2,1,Online,FRA,160.0,Angel_Giles@xfinity.com
City Hotel,0,359,2016,10,42,14,2,3,Offline,DEU,78.0,Davis.Robert@verizon.com
City Hotel,0,68,2016,10,43,18,0,3,Online,NLD,132.3,KSteele@mail.com
City Hotel,0,87,2016,10,44,23,2,1,Online,NLD,141.9,Young_Helen@mail.com
City Hotel,0,1,2016,10,44,24,1,0,Direct,PRT,130.5,Kevin.L@verizon.com
City Hotel,0,238,2016,10,43,22,2,3,Direct,CHE,81.28,Jennifer_Sanders@protonmail.com
City Hotel,0,228,2016,10,45,30,2,1,Online,DEU,87.9,ShawnMiranda@aol.com
City Hotel,0,192,2016,10,45,31,1,2,Offline,DEU,68.23,Jennifer.R17@yahoo.com
City Hotel,0,24,2016,11,46,7,1,2,Online,NOR,153.23,Jasmine.W67@gmail.com
City Hotel,0,37,2016,11,46,12,0,1,Offline,IRL,67.5,SamanthaSanders@zoho.com
City Hotel,0,25,2016,11,46,11,0,2,Complementary,PRT,9.0,JStephens@outlook.com
City Hotel,0,50,2016,11,46,10,0,3,Online,NLD,126.3,Ruben_Lee@mail.com
City Hotel,0,26,2016,11,46,12,2,4,Online,HUN,99.17,Walter.Thomas53@att.com
City Hotel,0,58,2016,11,47,19,2,1,Offline,ESP,75.0,Desiree_Galvan53@yandex.com
City Hotel,0,21,2016,11,47,19,2,2,Online,BEL,147.9,David_Smith30@aol.com
City Hotel,0,191,2016,11,48,25,0,1,Online,ROU,71.1,Sanders_Brianna@xfinity.com
City Hotel,0,19,2016,11,48,20,2,5,Online,GBR,68.26,Leah_Le23@comcast.net
City Hotel,0,39,2016,11,49,27,2,2,Corporate,LTU,65.0,Davis_Jessica49@outlook.com
City Hotel,0,28,2016,11,49,28,1,5,Online,DEU,105.9,MiaPerkins20@zoho.com
City Hotel,0,81,2016,12,50,7,0,1,Online,ITA,79.2,TJackson@gmail.com
City Hotel,0,96,2016,11,48,26,4,8,Direct,BRA,79.2,Henry.Julie@zoho.com
City Hotel,0,119,2016,12,50,4,2,3,Direct,BEL,79.2,Linda_Wolfe81@mail.com
City Hotel,0,61,2016,12,50,8,0,3,Online,ESP,93.6,Carrie.A@zoho.com
City Hotel,0,74,2016,12,50,9,1,2,Offline,FRA,75.0,Jose_M95@verizon.com
City Hotel,0,213,2016,12,51,17,0,1,Online,DEU,67.5,SMyers@aol.com
City Hotel,0,61,2016,12,51,16,1,2,Direct,FRA,79.2,BReyes@att.com
City Hotel,0,2,2016,12,52,18,1,0,Online,CHN,89.5,Allison_C@gmail.com
City Hotel,0,6,2016,12,52,18,2,1,Online,FRA,148.39,WilliamThompson@att.com
City Hotel,1,147,2015,7,30,21,0,2,Groups,PRT,75.0,Gonzales_Kevin@xfinity.com
City Hotel,1,358,2015,10,41,10,1,1,Groups,PRT,62.0,Campbell.Rebecca@att.com
City Hotel,0,0,2015,8,32,6,0,1,Online,PRT,81.0,Timothy.C@protonmail.com
City Hotel,0,0,2015,8,33,12,0,1,Direct,BRA,138.0,LindsayHansen@aol.com
City Hotel,0,10,2015,8,35,28,1,2,Direct,AUT,79.0,Diane_Grant@yandex.com
City Hotel,1,80,2015,12,49,4,2,2,Online,PRT,110.2,Jessica.F@verizon.com
City Hotel,0,19,2015,10,41,6,0,3,Offline,PRT,90.0,Reyes.Shelley@hotmail.com
City Hotel,1,21,2015,9,40,30,0,1,Groups,PRT,170.0,Kevin.N@mail.com
City Hotel,0,9,2015,9,39,20,4,5,Online,NLD,169.11,Caleb_P63@verizon.com
City Hotel,0,17,2015,9,39,26,2,2,Groups,DNK,170.0,AmyLee@outlook.com
City Hotel,1,289,2015,10,42,17,0,1,Offline,PRT,96.0,Elizabeth_Morse52@hotmail.com
City Hotel,0,1,2015,10,40,3,0,1,Direct,POL,145.0,JMorales88@protonmail.com
City Hotel,0,10,2015,10,41,5,1,1,Online,DEU,120.0,Christopher.M41@protonmail.com
City Hotel,1,14,2015,10,42,15,0,1,Offline,PRT,100.0,DonnaAllison28@hotmail.com
City Hotel,0,282,2015,10,41,10,2,1,Offline,SWE,0.0,Jonathan_L55@comcast.net
City Hotel,0,28,2015,10,42,12,1,1,Online,ESP,95.95,Katrina.P@aol.com
City Hotel,1,444,2016,12,49,1,0,3,Offline,PRT,75.0,Nicole.Mason57@comcast.net
City Hotel,1,9,2015,10,44,31,1,1,Online,PRT,112.0,Cassie_Chapman@zoho.com
City Hotel,0,7,2015,10,44,29,0,1,Direct,PRT,65.0,Oneal_Marc@hotmail.com
City Hotel,0,0,2015,10,44,30,0,2,Offline,ESP,85.0,Frazier_Casey@gmail.com
City Hotel,0,9,2015,11,48,28,0,1,Direct,PRT,64.0,ECooper87@aol.com
City Hotel,0,9,2015,11,46,11,0,2,Corporate,FRA,79.0,KRobinson@comcast.net
City Hotel,1,67,2015,12,52,25,3,7,Online,PRT,101.07,MParrish@outlook.com
City Hotel,0,21,2015,11,45,5,0,2,Online,USA,76.0,Michelle.Russell@yandex.com
City Hotel,1,33,2015,12,50,9,0,2,Offline,PRT,110.0,CWard@gmail.com
City Hotel,0,0,2015,11,48,28,0,0,Online,PRT,0.0,Jackson_Charles19@outlook.com
City Hotel,0,4,2015,11,48,27,0,2,Groups,ESP,62.0,JCochran@verizon.com
City Hotel,0,4,2015,12,49,4,2,2,Direct,ESP,99.0,BVargas@xfinity.com
City Hotel,1,197,2016,6,23,3,1,2,Offline,PRT,80.0,Katie_T@gmail.com
City Hotel,1,99,2016,2,8,19,0,1,Corporate,PRT,80.0,Kayla.H46@protonmail.com
City Hotel,1,99,2016,2,8,19,0,1,Corporate,PRT,80.0,Derrick_Hester@yahoo.com
City Hotel,0,39,2015,12,53,29,0,1,Online,RUS,107.0,Charles.Bell@aol.com
City Hotel,0,44,2016,1,1,2,2,1,Groups,PRT,74.0,Ashley_Santiago@att.com
City Hotel,0,3,2016,2,6,1,1,2,Online,GBR,86.0,Adrian.H72@yandex.com
City Hotel,0,99,2016,2,8,19,0,1,Corporate,PRT,81.0,Owen_Kelly@att.com
City Hotel,0,2,2016,2,8,17,0,3,Offline,FRA,72.0,Alicia.M@mail.com
City Hotel,0,6,2016,2,9,22,1,0,Offline,RUS,87.0,Vasquez.Michael@verizon.com
City Hotel,0,15,2016,2,8,20,2,1,Online,PRT,93.0,Vanessa.G@att.com
City Hotel,0,9,2016,2,9,22,1,1,Offline,ESP,86.8,Sydney.Davis@att.com
City Hotel,0,1,2016,2,9,24,0,3,Online,PRT,73.61,Tanya_Bell@zoho.com
City Hotel,0,38,2016,3,10,5,2,3,Online,PRT,52.39,Carlos.Jacobs@yandex.com
City Hotel,0,50,2016,3,11,11,0,2,Online,BEL,48.6,Brian_Johnson38@aol.com
City Hotel,0,41,2016,3,12,13,2,1,Corporate,POL,70.33,Sara.Scott@att.com
City Hotel,0,9,2016,3,12,17,0,1,Online,NLD,97.0,Johnson_Timothy@xfinity.com
City Hotel,0,49,2016,3,12,18,1,2,Offline,GBR,63.58,Angela_Carter@gmail.com
City Hotel,0,35,2016,3,13,21,1,2,Online,FRA,112.5,Reeves.Lance@att.com
City Hotel,0,9,2016,3,13,22,0,3,Online,DEU,141.0,Garcia_Amanda93@hotmail.com
City Hotel,0,33,2016,3,13,24,0,2,Online,ESP,143.1,Yolanda.W@yahoo.com
City Hotel,0,62,2016,4,14,1,1,2,Online,FRA,106.2,JosephWalker33@comcast.net
City Hotel,0,19,2016,4,15,4,1,2,Online,PRT,101.27,Marshall_Sean@xfinity.com
City Hotel,0,8,2016,4,15,8,0,1,Online,FRA,64.68,Floyd_Donna@yahoo.com
City Hotel,0,10,2016,4,15,7,0,2,Complementary,PRT,0.0,Chloe.Peterson@verizon.com
City Hotel,0,121,2016,4,15,6,0,4,Offline,FRA,100.0,Edwards_Thomas@comcast.net
City Hotel,0,95,2016,4,17,20,0,2,Groups,AUT,74.0,KevinMartinez@att.com
City Hotel,0,216,2016,4,18,24,2,3,Offline,GBR,75.0,Ward.Whitney@outlook.com
City Hotel,0,97,2016,4,18,28,0,3,Online,SWE,108.3,Stephanie.Davis@att.com
City Hotel,0,98,2016,4,18,26,2,5,Online,FRA,98.24,Amanda.Jenkins@yahoo.com
City Hotel,0,0,2016,5,19,4,0,1,Complementary,PRT,0.0,KGeorge@gmail.com
City Hotel,0,101,2016,5,19,5,0,3,Online,FRA,126.9,Walker_Frank80@verizon.com
City Hotel,0,129,2016,5,20,13,2,2,Offline,DEU,80.75,AshleyWilson24@xfinity.com
City Hotel,0,121,2016,5,21,16,1,2,Online,FRA,114.3,Amanda.P@yandex.com
City Hotel,0,64,2016,5,21,17,0,2,Corporate,CHE,130.0,MichaelRice@aol.com
City Hotel,0,36,2016,5,22,22,2,0,Offline,IND,130.32,Mark_C32@yahoo.com
City Hotel,0,1,2016,5,23,30,1,0,Online,GBR,119.0,Terry_U@att.com
City Hotel,0,56,2016,5,23,30,1,0,Groups,NLD,120.0,Jonathan_O@aol.com
City Hotel,0,0,2016,5,23,31,0,1,Complementary,PRT,0.0,Mr._Gonzalez85@hotmail.com
City Hotel,0,38,2016,6,23,1,0,1,Online,USA,89.1,JeffreyEvans73@comcast.net
City Hotel,0,98,2016,5,23,29,2,2,Online,NLD,109.65,Brown.Peter@xfinity.com
City Hotel,0,118,2016,6,24,6,1,1,Offline,ISR,110.0,MJackson@yahoo.com
City Hotel,0,256,2016,6,25,15,0,2,Offline,DEU,115.0,AnnaPhillips@verizon.com
City Hotel,0,150,2016,6,25,16,0,3,Offline,FRA,90.0,Ryan_Thomas@att.com
City Hotel,0,18,2016,6,26,21,0,2,Corporate,PRT,100.0,JessicaSingh@hotmail.com
City Hotel,0,2,2016,6,26,23,0,1,Online,PRT,118.0,James_Villarreal@att.com
City Hotel,0,192,2016,6,26,24,0,2,Offline,SRB,95.0,Neal.Phillip@verizon.com
City Hotel,0,132,2016,7,27,1,1,2,Offline,PRT,72.25,Taylor.Stephen@comcast.net
City Hotel,0,20,2016,7,28,6,0,1,Online,NOR,231.0,Stephen.H@yandex.com
City Hotel,0,48,2016,7,28,9,2,1,Online,PRT,115.5,Quinn.Dr.@yandex.com
City Hotel,0,3,2016,12,51,15,0,2,Corporate,FRA,79.0,Kelly_Wilson@att.com
City Hotel,0,133,2016,7,29,13,0,4,Offline,GBR,81.25,Jacqueline_W@yandex.com
City Hotel,0,175,2016,7,30,23,1,1,Online,PRT,112.5,StevenBradley@comcast.net
City Hotel,0,167,2016,7,31,25,1,1,Offline,GBR,72.25,THicks26@mail.com
City Hotel,0,182,2016,7,31,28,0,1,Online,FRA,96.3,Diana_Watson@yandex.com
City Hotel,0,60,2016,7,31,24,2,4,Online,PRT,137.7,Heath.Patty@outlook.com
City Hotel,0,301,2016,7,31,30,1,1,Offline,DEU,90.0,Melinda.Gardner@xfinity.com
City Hotel,0,151,2016,8,32,5,1,2,Offline,DEU,72.25,RebeccaMassey32@protonmail.com
City Hotel,0,139,2016,8,33,7,2,1,Online,FRA,123.3,Ethan_Wright@comcast.net
City Hotel,0,153,2016,8,34,19,0,1,Online,FRA,186.3,William_M32@gmail.com
City Hotel,0,3,2016,8,34,20,0,1,Online,ESP,128.0,Jennifer_S@gmail.com
City Hotel,0,11,2016,8,35,24,0,3,Online,CN,227.15,Le.Alexander58@verizon.com
City Hotel,0,53,2016,8,35,25,1,3,Online,FRA,161.78,Megan_Gordon@hotmail.com
City Hotel,0,57,2016,8,36,29,1,0,Online,FRA,99.0,BethPhelps60@yandex.com
City Hotel,0,47,2016,8,36,28,2,1,Offline,ESP,72.25,Eric.J@xfinity.com
City Hotel,0,41,2016,8,36,31,1,4,Online,FRA,123.3,Cook_Joseph81@outlook.com
City Hotel,0,42,2016,8,36,30,2,5,Online,ESP,135.0,Moore_Stephanie@outlook.com
City Hotel,0,68,2016,9,37,9,1,2,Online,CHE,168.3,Amanda.B60@mail.com
City Hotel,0,33,2016,9,37,9,1,2,Online,GBR,125.1,SGreen18@protonmail.com
City Hotel,0,0,2016,9,38,12,1,0,Online,BEL,159.0,JuliaCrawford@xfinity.com
City Hotel,0,69,2016,9,38,11,2,1,Online,PRT,135.9,Odom.Kayla@yandex.com
City Hotel,0,61,2016,9,38,11,2,3,Online,GBR,149.4,Edwards.Jeffrey74@mail.com
City Hotel,0,30,2016,9,38,15,0,1,Online,PRT,139.5,Laura.F61@yandex.com
City Hotel,0,41,2016,9,38,14,0,4,Groups,ITA,117.0,Jeffrey.G31@att.com
City Hotel,0,27,2016,9,39,20,0,1,Direct,BRA,125.0,Aaron.J18@zoho.com
City Hotel,0,39,2016,9,39,18,2,2,Offline,FRA,80.75,Jason.Miller58@att.com
City Hotel,0,80,2016,9,38,17,2,3,Online,NLD,149.4,Jackson.Ariana@protonmail.com
City Hotel,0,294,2016,9,39,21,0,4,Offline,ITA,117.0,Daniels_Shirley@yandex.com
City Hotel,0,276,2016,9,39,22,0,3,Offline,DEU,95.67,Patrick.H@yahoo.com
City Hotel,0,19,2016,9,39,23,1,2,Online,CHE,139.0,RandyNavarro@protonmail.com
City Hotel,0,35,2016,9,40,25,2,1,Online,BEL,117.0,JulieSanders@verizon.com
City Hotel,0,130,2016,9,40,29,0,3,Online,NLD,139.5,LukeBlanchard@protonmail.com
City Hotel,0,6,2016,10,41,3,1,2,Online,CHE,117.04,Ashley_Barnes26@mail.com
City Hotel,0,7,2016,10,41,6,0,1,Offline,ESP,125.0,Cohen_Mark@aol.com
City Hotel,0,88,2016,10,41,7,0,2,Corporate,POL,71.0,Stewart.Henry20@comcast.net
City Hotel,0,88,2016,10,41,7,1,2,Corporate,POL,68.0,Rachel_S@xfinity.com
City Hotel,0,131,2016,10,42,10,1,1,Online,FRA,103.05,Colin.White@hotmail.com
City Hotel,0,7,2016,10,44,26,0,1,Online,DEU,109.0,EPatton76@comcast.net
City Hotel,0,23,2016,10,44,28,0,2,Online,FRA,145.0,WarrenMontgomery@att.com
City Hotel,0,2,2016,10,45,30,2,1,Aviation,DZA,94.0,Johnson.Jonathon@hotmail.com
